stop_id,stop_name,stop_lat,stop_lon
1100177,"Wiechs (LÖ), An der Halden",47.632837500033,7.812261751503
1100178,"Herrenschwand, Hochkopfhaus",47.7624284148,7.975800049
1100179,"Todtnau, Präg Hinterdorf",47.826789490277,7.972781709644
1100180,"Wiechs (LÖ), Rebacker",47.636826642828,7.815351956081
1100181,"Wiechs (LÖ), Am Rain",47.632534821231,7.813070235259
1100182,"Schopfheim, Ebertschule",47.651097894685,7.827910403754
1100183,"Todtmoos, Schule",47.73355018548,8.003162732558
1100184,"Endenburg, Oberdorf",47.7099996457,7.732949495057
1100185,"Kandern, Platzhof Jugendherb.",47.700774747553,7.712737401161
1100186,"Kandern, Scheideck",47.70179645821,7.705128670704
1100187,"Wieslet, Schule",47.688700117755,7.797205987339
1100188,"Weitenau (Baden), Fahrnbuck",47.683825939887,7.772062142533
1100189,"Weitenau (Baden), Schillighof",47.68507778834,7.779176799584
1100190,"Tegernau (Bd), Niedertegernau",47.7030660116,7.799236179881
1100191,Tegernau (Baden),47.719506957121,7.794295445818
1100192,"Steinen (Kr LÖ), Kirchstrasse",47.644344047714,7.739201769435
1100193,"Steinen (Kr LÖ),Steinenbachbr.",47.647418487778,7.738968207461
1100194,"Hägelberg, Untere Dorfstrasse",47.659042834833,7.728053676758
1100195,"Hägelberg, Mittlere Dorfstasse",47.66208010866,7.728583682775
1100196,"Steinen (Kr LÖ), Hüsingen",47.631499646476,7.741474507104
1100197,"Höllstein (D), Friedrichstr.",47.639865208865,7.747241691229
1100198,"Höllstein (D), Neue Strasse",47.640688375616,7.753278369939
1100199,"Höllstein (D), Schule",47.639163085799,7.748175939125
1100201,"Schopfheim, Im Grund",47.654764940348,7.833138598709
1100202,"Fahrnau, Werderstrasse",47.657518080958,7.835438285836
1100203,"Fahrnau, Ost",47.660845859334,7.839534603532
1100204,"Fahrnau, Silberbrünnle",47.659877800229,7.851491179966
1100205,Kürnberg,47.664832863554,7.868145945336
1100206,"Sattelhof (Baden), Abzweigung",47.667428185213,7.880156420686
1100207,"Glashütten (Hasel), Abzweigung",47.676138810884,7.893990476063
1100208,"Schopfheim, Abzw. Schweigmatt",47.687714433662,7.892238761259
1100209,"Schopfheim, Auerhahn",47.694504995832,7.897907130703
1100210,"Schopfheim, Eckhag",47.69853175038,7.899560030826
1100211,"Gersbach (Baden), Ebnet",47.699196800037,7.924452347352
1100213,"Todtnau, Präg Rathaus",47.82856259061,7.978135668739
1100214,"Todtnau, Präg Hirschen",47.82678345922,7.974111216265
1100215,"Langenau (LÖ), Friedhof",47.655769399676,7.79853549396
1100216,"Langenau (LÖ), Rathaus",47.660386033497,7.799496691314
1100217,"Langenau (LÖ), Inselstrasse",47.664494070785,7.800880096851
1100218,"Schopfheim, Enkenstein",47.680354473495,7.808443911545
1100219,"Wieslet, Sparkasse",47.688911765284,7.799433809244
1100220,"Sallneck, Abzweigung",47.721471061442,7.788025205134
1100221,"Schwand (Tegernau), Abzweigung",47.724009178886,7.781081227987
1100222,"Wies (Schwarzw), Stauweiher",47.728202844816,7.772960457817
1100223,"Wies (Schwarzw), Abzw. Demberg",47.736166254947,7.769340247222
1100224,Wies (Schwarzw),47.747825197048,7.768756342287
1100225,"Tegernau (Bd), Besengasse",47.726184609699,7.798059386859
1100226,"Elbenschwand, Holl",47.736891239392,7.810788514437
1100227,"Langensee (Kr LÖ), Ort",47.742062502275,7.818451143811
1100228,"Langensee (Kr LÖ), Ost",47.745421131505,7.823257130582
1100229,"Elbenschwand, Abzweigung",47.749449992532,7.823751203988
1100230,"Bürchau, Haus 42",47.762283489848,7.827964302671
1100231,"Bürchau, Kastel",47.767736012999,7.82470341819
1100232,"Bürchau, Gemeindezentrum",47.775282859333,7.82713785261
1100233,"Bürchau, Sägemättle",47.781886960557,7.824901047552
1100234,Neuenweg (Kr LÖ),47.795424556014,7.82726361675
1100235,"Heubronn, Vorderheubronn",47.798924564203,7.812432431407
1100236,"Heubronn, Mittelheubronn",47.801338225587,7.808147467501
1100237,"Neuenweg (Kr LÖ), Haldenhof",47.803226837415,7.792175421747
1100238,"Gündenhausen, Würth Elektronik",47.650359613429,7.799972798414
1100239,"Schwand (Tegernau), Unterdorf",47.734480627094,7.790387774331
1100240,"Schwand (Tegernau), Schwand",47.736758326333,7.791214224393
1100241,"Raich, Oberdorf",47.750718384977,7.795265626325
1100242,"Oberhäuser (Baden), Abzweigung",47.754831387816,7.798724140169
1100244,"Hohenegg (Baden), Raich",47.748646661328,7.811435301441
1100245,"Hohenegg (Baden), Burstel",47.744007634101,7.809135614314
1100247,"Todtmoos, Prestenberg",47.764946421397,8.005974459397
1100248,"Todtmoos, Abzw. Rütte",47.760248459338,8.008705337861
1100249,"Todtmoos, Im Bühl",47.756172120243,8.006055307773
1100250,"Wyhlen, Rührberg",47.56924253791,7.701382695968
1100251,"Wyhlen, Himmelspforte",47.553021000341,7.692480391502
1100252,"Wyhlen, Klosterstrasse",47.551220318232,7.691456312078
1100253,"Grenzach, Hebelstrasse",47.555106561545,7.659620018404
1100254,"Grenzach, Im Proli",47.557852828022,7.662341913715
1100255,"Grenzach, Erlenweg",47.559198627914,7.663878032851
1100257,"Grenzach, Neufeld",47.561750703045,7.671307100252
1100258,"Oberlehen (Schw),Abz. Todtmoos",47.78821258893,8.047252046708
1100259,"Schopfheim, Hebelstr./Vicemoos",47.646074955523,7.826688694968
1100260,"Ibach (D), Sonnenhalde",47.743470011765,8.060475247692
1100261,"Ibach (D), Rathaus",47.743312952507,8.066871252516
1100262,"Bernau (Schw), Hof",47.820752051592,8.015676264467
1100263,"Bernau (Schw), Dorf Schulhof",47.809640364391,8.031324916719
1100264,"Bernau (Schw), Rotes Kreuz",47.772052943162,8.020131908277
1100265,"Bernau (Schw), Loipenzentrum",47.782961405905,8.042068767518
1100266,"Rheinfelden (D), Realschule",47.563599515923,7.786498069151
1100267,"Rheinfelden (D), Gymnasium",47.561132396966,7.776814230386
1100268,"Todtmoos, Auf dem Köpfle",47.742207483551,8.008992798752
1100269,"Dossenbach, Abzw Wehr",47.616157285047,7.856899037977
1100270,"Dossenbach, Süd",47.613898538309,7.860501282267
1100271,"Dossenbach, Niederdossenbach",47.603705714373,7.870589362909
1100272,"Schwörstadt, Haus Thoma",47.591299646146,7.866385247379
1100273,"Schwörstadt, Feuerwehrhaus",47.592814216394,7.875718743182
1100274,"Schwörstadt, Oberdorf",47.593807750668,7.879671330432
1100275,"Wehr (D), Zelgschule",47.636645049621,7.902003448399
1100276,"Wehr (D), Flienken",47.633146230605,7.899245620476
1100277,"Todtmoos, Busbahnhof",47.739984392942,8.004034098383
1100278,"Todtmoos, Höfle",47.746925195565,8.002057804758
1100279,"Todtmoos, Hintertodtmoos",47.749178190129,8.001644579727
1100280,"Todtmoos, Strick",47.750265391224,7.999048448556
1100281,"Todtmoos, Weg",47.754305956226,7.989095115206
1100282,"Todtmoos, Mooslift",47.74999359308,7.988394429285
1100283,"Todtmoos, Lehen",47.74734197671,7.981630115194
1100284,"Bernau (Schw), Dorf",47.809218049249,8.03167525968
1100285,"Todtmoos, Tännlemühle",47.758388480523,7.983381829999
1100286,"St. Blasien, Hasenmatt",47.759463411455,8.120473725527
1100287,"St. Blasien, Ziegelfeld",47.755870156495,8.114805356084
1100288,"Grenzach, Bürgelerweg",47.556397870333,7.661560379418
1100290,"Herten (Baden), Eigenstrasse",47.553360515961,7.73789022912
1100291,"Zell (Wiesental),Schopfheimstr",47.706959115874,7.852102034359
1100292,"Fahrnau, Hirscheneck",47.66103341871,7.8376930572
1100294,"Eichsel, Obereichsel",47.599835191419,7.757527401234
1100295,"Zell (Wiesental), Schwarznau",47.699892070154,7.846218069247
1100297,"Müllheim (D), Feldberg Lohfel.",47.773888284625,7.637413664577
1100298,"Lörrach, Lucke",47.632353213108,7.646262070127
1100300,"Rheinfelden (D), K-Fürstenberg",47.561368808975,7.788797756278
1100301,"Oberried (D), Abzw. Halde",47.893335674339,7.891870451993
1100302,"Schauinsland, Bergstation",47.9085724317,7.892382491705
1100303,"Neuenburg (Baden), Bahnhof",47.81149851022,7.563428417767
1100304,"Hausen (LÖ), Eisenwerk",47.685652298104,7.842391246136
1100305,"Hausen (LÖ), Lehacker",47.682797829318,7.840217323148
1100307,"Schliengen, Eisenbahnstrasse",47.759849898047,7.569905270966
1100308,"Lörrach, Friedhof",47.620420176571,7.672367112287
1100309,"Müllheim (D), Eisenbahnstrasse",47.809284413284,7.605891781253
1100313,"Emmendingen, Bahnhof",48.118981550761,7.847888935676
1100314,"Emmendingen, Amtsgericht",48.122327782561,7.846254001859
1100315,"Mundingen, B3",48.128533925742,7.828386510855
1100317,"Teningen, Elzbrücke",48.129703115145,7.812046155835
1100318,"Teningen, Winzerhalle",48.134217735142,7.805784898303
1100319,"Teningen, Heimbacherstr.",48.140266583775,7.806063376041
1100320,"Teningen, Heimbach Rathaus",48.162207909159,7.830308905563
1100327,"Müllheim (D), Verkehrsamt",47.808156213148,7.630325956985
1100328,"Emmendingen, Marktplatz",48.120528760298,7.849434037965
1100329,"Utzenfeld, Schule",47.801917487633,7.918218039279
1100330,"Müllheim (D), Goethestrasse",47.811070177305,7.627532196451
1100331,"Emmendingen, An der Steige",48.124186706044,7.838447642039
1100355,"Herten (Baden), Friedhof",47.55656155509,7.736488857277
1100356,"Degerfelden, Lamm B316",47.573751669468,7.742013496275
1100359,"Schwörstadt, Unterdorf",47.590639279796,7.86519048805
1100360,"Schwörstadt, Kraftwerk",47.588021966067,7.83598625816
1100361,"Lörrach, Gewerbeschule",47.61959063543,7.660590198911
1100362,"Inzlingen, Wasserschloss",47.58722220521,7.696765355407
1100363,"Lörrach, Grabenstr.",47.613292959596,7.662916835497
1100364,"Lörrach, Alter Markt",47.610858462406,7.660599182064
1100365,"Lörrach, Senser Platz",47.613747144288,7.660769861968
1100366,"Lörrach, Homburg Siedlung",47.623429423368,7.675744777756
